question,dateFinished,dueDate,action_code,activityNameEN,planned,time:timestamp,monitoringResource,org:resource,activityNameNL,concept:name,lifecycle:transition,case:concept:name,case:Responsible_actor,case:endDate,case:caseStatus,case:parts,case:SUMleges,case:last_phase,case:case_type,case:startDate,case:requestComplete,case:IDofConceptCase,case:termName,case:caseProcedure,case:landRegisterID,case:Includes_subCases,dateStop,case:endDatePlanned
True,2015-01-08 00:00:00+00:00,,04_BPT_005,regular procedure without MER,2015-01-09 08:05:39+00:00,2015-01-07 23:00:00+00:00,560852,560781,reguliere procedure zonder MER,04_BPT_005,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
True,2015-01-08 00:00:00+00:00,,01_HOOFD_065_0,create procedure confirmation,2015-01-09 08:05:45+00:00,2015-01-07 23:00:00+00:00,560852,560781,procedurebevestiging aanmaken,01_HOOFD_065_0,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-08 00:00:00+00:00,2015-01-13 08:05:38+00:00,01_HOOFD_015,phase application received,2015-01-09 08:05:38+00:00,2015-01-07 23:00:00+00:00,560852,560781,fase aanvraag ontvangen,01_HOOFD_015,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-08 00:00:00+00:00,,01_HOOFD_061,start WABOprocedure,2015-01-09 08:05:44+00:00,2015-01-07 23:00:00+00:00,560852,560781,WABOprocedure instellen,01_HOOFD_061,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-08 00:00:00+00:00,2015-01-13 07:59:15+00:00,01_HOOFD_010,register submission date request,2015-01-09 07:59:15+00:00,2015-01-07 23:00:00+00:00,560852,560781,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_090,publish,2015-01-21 09:20:10+00:00,2015-01-19 23:00:00+00:00,560852,560852,publiceren,01_HOOFD_090,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_110_0,create subcases completeness,2015-01-21 09:20:10+00:00,2015-01-19 23:00:00+00:00,560852,560852,deelzaken volledigheid aanmaken,01_HOOFD_110_0,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_180,procedure change,2015-01-21 09:20:10+00:00,2015-01-19 23:00:00+00:00,560852,560852,procedure verandering,01_HOOFD_180,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
True,2015-01-20 00:00:00+00:00,,08_AWB45_005,request complete,2015-01-21 09:20:10+00:00,2015-01-19 23:00:00+00:00,560852,560852,aanvraag volledig,08_AWB45_005,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_200,send letter in progress,2015-01-21 09:20:16+00:00,2015-01-19 23:00:00+00:00,560852,560852,brief in behandeling versturen,01_HOOFD_200,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_250_0,create subcases content,2015-01-21 09:20:16+00:00,2015-01-19 23:00:00+00:00,560852,560852,deelzaken inhoudelijkheid aanmaken,01_HOOFD_250_0,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_330,procedure change,2015-01-21 09:20:19+00:00,2015-01-19 23:00:00+00:00,560852,560852,procedure verandering,01_HOOFD_330,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,09_AH_I_010,article 34  WABO applies,2015-01-21 09:20:23+00:00,2015-01-19 23:00:00+00:00,560852,560852,artikel 34 WABO van toepassing,09_AH_I_010,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_380,grounds for refusal,2015-01-21 09:20:23+00:00,2015-01-19 23:00:00+00:00,560852,560852,weigeringsgrond,01_HOOFD_380,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_430,ask stakeholders views,2015-01-21 09:20:23+00:00,2015-01-19 23:00:00+00:00,560852,560852,belanghebbenden zienswijzen vragen,01_HOOFD_430,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,11_AH_II_010,suspension ground applicable,2015-01-21 09:20:23+00:00,2015-01-19 23:00:00+00:00,560852,560852,aanhoudingsgrond van toepassing,11_AH_II_010,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,13_CRD_010,coordination of application,2015-01-21 09:20:23+00:00,2015-01-19 23:00:00+00:00,560852,560852,coördinatie van toepassing,13_CRD_010,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_480,by law,2015-01-21 09:20:23+00:00,2015-01-19 23:00:00+00:00,560852,560852,van rechtswege,01_HOOFD_480,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-20 00:00:00+00:00,,01_HOOFD_490_2,decision date prior to decision,2015-01-21 09:20:53+00:00,2015-01-19 23:00:00+00:00,560852,560852,besluitdatum voorafgaand aan beschikking,01_HOOFD_490_2,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-20 00:00:00+00:00,,01_HOOFD_490_1a,set decision status,2015-01-21 09:20:24+00:00,2015-01-19 23:00:00+00:00,560852,560852,instellen besluitstatus,01_HOOFD_490_1a,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-20 00:00:00+00:00,,01_HOOFD_065_1,send procedure confirmation,2015-01-09 08:05:45+00:00,2015-01-19 23:00:00+00:00,560852,560852,procedurebevestiging versturen,01_HOOFD_065_1,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-20 00:00:00+00:00,,01_HOOFD_195,phase application receptive,2015-01-21 09:20:16+00:00,2015-01-19 23:00:00+00:00,560852,560852,fase aanvraag ontvankelijk,01_HOOFD_195,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-20 00:00:00+00:00,,01_HOOFD_490_1,creating environmental permit decision,2015-01-21 09:20:23+00:00,2015-01-19 23:00:00+00:00,560852,560852,aanmaken besluit omgevingsvergunning,01_HOOFD_490_1,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-20 00:00:00+00:00,,01_HOOFD_375,phase advice known,2015-01-21 09:20:23+00:00,2015-01-19 23:00:00+00:00,560852,560852,fase advies bekend,01_HOOFD_375,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
False,2015-01-22 00:00:00+00:00,,01_HOOFD_491,submit decision,2015-01-23 08:48:42+00:00,2015-01-21 23:00:00+00:00,560852,560781,beschikking voorleggen,01_HOOFD_491,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
42,2015-01-22 00:00:00+00:00,,01_HOOFD_500,register objection and appeal periods,2015-01-23 08:48:47+00:00,2015-01-21 23:00:00+00:00,560852,560781,registreren bezwaar beroepstermijn,01_HOOFD_500,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
True,2015-01-22 00:00:00+00:00,,01_HOOFD_510_0,creating cover letter decision,2015-01-23 08:48:47+00:00,2015-01-21 23:00:00+00:00,560852,560781,begeleidende brief beschikking aanmaken,01_HOOFD_510_0,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_490_5a,set decision phase decision permitting decided,2015-01-23 08:48:44+00:00,2015-01-21 23:00:00+00:00,560852,560781,instellen besluitfase:besluit vergunnen besloten,01_HOOFD_490_5a,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_490_4,generating decision environmental permit,2015-01-21 09:20:53+00:00,2015-01-21 23:00:00+00:00,560852,560781,genereren beschikking omgevingsvergunning,01_HOOFD_490_4,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_510_2a,start decision phase decision permitting sent,2015-01-23 10:53:06+00:00,2015-01-21 23:00:00+00:00,560852,560781,instellen besluitfase:besluit vergunnen verzonden,01_HOOFD_510_2a,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_494a,phase decision ready,2015-01-23 08:48:42+00:00,2015-01-21 23:00:00+00:00,560852,560781,fase beschikking gereed,01_HOOFD_494a,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_510_4,enter senddate decision,2015-01-23 10:53:09+00:00,2015-01-21 23:00:00+00:00,560852,560781,invoeren verzenddatum beschikking,01_HOOFD_510_4,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_515,phase decision sent,2015-01-23 10:53:09+00:00,2015-01-21 23:00:00+00:00,560852,560781,fase beschikking verzonden,01_HOOFD_515,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_510_1,transcript decision environmental permit to stakeholders,2015-01-23 08:48:47+00:00,2015-01-21 23:00:00+00:00,560852,560781,afschrift beschikking omgevingsvergunning aan belanghebbenden,01_HOOFD_510_1,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_495,phase decision taken,2015-01-23 08:48:47+00:00,2015-01-21 23:00:00+00:00,560852,560781,fase besluit genomen,01_HOOFD_495,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_510_3,enter senddate decision environmental permit,2015-01-23 10:53:09+00:00,2015-01-21 23:00:00+00:00,560852,560781,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_3,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_490_5,record date of decision environmental permit,2015-01-23 08:48:42+00:00,2015-01-22 08:48:42+00:00,560852,560781,registreren datum besluit omgevingsvergunning2,01_HOOFD_490_5,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-22 00:00:00+00:00,,01_HOOFD_510_2,enter senddate decision environmental permit,2015-01-23 10:53:04+00:00,2015-01-22 10:53:04+00:00,560852,560781,invoeren verzenddatum beschikking omgevingsvergunning,01_HOOFD_510_2,complete,10977587,560852,2015-01-21 23:00:00+00:00,O,Monument,,Beschikking verzonden,557669,2015-01-07 23:00:00+00:00,True,,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-12 00:00:00+00:00,2015-01-15 09:06:04+00:00,01_HOOFD_010,register submission date request,2015-01-13 09:06:04+00:00,2015-01-08 23:00:00+00:00,560781,560781,registratie datum binnenkomst aanvraag,01_HOOFD_010,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
42,2015-01-12 00:00:00+00:00,,08_AWB45_010,term for supplying missing data,2015-01-13 12:48:15+00:00,2015-01-11 23:00:00+00:00,1550894,1550894,termijn aanleveren ontbrekende gegevens,08_AWB45_010,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
True,2015-01-12 00:00:00+00:00,,08_AWB45_020_0,create letter requesting missing data,2015-01-13 12:48:15+00:00,2015-01-11 23:00:00+00:00,1550894,1550894,brief opvragen ontbrekende gegevens aanmaken,08_AWB45_020_0,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
False,2015-01-12 00:00:00+00:00,,01_HOOFD_011,OLO messaging active,2015-01-13 09:07:21+00:00,2015-01-11 23:00:00+00:00,1550894,560781,OLO berichtenverkeer actief,01_HOOFD_011,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
False,2015-01-12 00:00:00+00:00,,01_HOOFD_020,send confirmation receipt,2015-01-13 09:07:21+00:00,2015-01-11 23:00:00+00:00,1550894,560781,versturen ontvangstbevestiging,01_HOOFD_020,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
False,2015-01-12 00:00:00+00:00,,02_DRZ_010,forward to the competent authority,2015-01-13 09:07:21+00:00,2015-01-11 23:00:00+00:00,1550894,560781,doorsturen aan bevoegd gezag,02_DRZ_010,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
True,2015-01-12 00:00:00+00:00,,04_BPT_005,regular procedure without MER,2015-01-13 09:07:21+00:00,2015-01-11 23:00:00+00:00,1550894,560781,reguliere procedure zonder MER,04_BPT_005,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
True,2015-01-12 00:00:00+00:00,,01_HOOFD_065_0,create procedure confirmation,2015-01-13 09:07:23+00:00,2015-01-11 23:00:00+00:00,1550894,560781,procedurebevestiging aanmaken,01_HOOFD_065_0,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
False,2015-01-12 00:00:00+00:00,,01_HOOFD_090,publish,2015-01-13 09:39:51+00:00,2015-01-11 23:00:00+00:00,1550894,560781,publiceren,01_HOOFD_090,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
False,2015-01-12 00:00:00+00:00,,01_HOOFD_110_0,create subcases completeness,2015-01-13 09:39:51+00:00,2015-01-11 23:00:00+00:00,1550894,560781,deelzaken volledigheid aanmaken,01_HOOFD_110_0,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
False,2015-01-12 00:00:00+00:00,,01_HOOFD_180,procedure change,2015-01-13 09:39:51+00:00,2015-01-11 23:00:00+00:00,1550894,560781,procedure verandering,01_HOOFD_180,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
False,2015-01-12 00:00:00+00:00,,08_AWB45_005,request complete,2015-01-13 09:39:51+00:00,2015-01-11 23:00:00+00:00,1550894,1550894,aanvraag volledig,08_AWB45_005,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-12 00:00:00+00:00,,01_HOOFD_065_1,send procedure confirmation,2015-01-13 09:07:23+00:00,2015-01-11 23:00:00+00:00,1550894,560781,procedurebevestiging versturen,01_HOOFD_065_1,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-12 00:00:00+00:00,,08_AWB45_025,phase asked additional information,2015-01-13 12:48:53+00:00,2015-01-11 23:00:00+00:00,1550894,1550894,fase aanvullende gegevens gevraagd,08_AWB45_025,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-12 00:00:00+00:00,,01_HOOFD_061,start WABOprocedure,2015-01-13 09:07:23+00:00,2015-01-11 23:00:00+00:00,1550894,560781,WABOprocedure instellen,01_HOOFD_061,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-12 00:00:00+00:00,2015-01-15 09:07:21+00:00,01_HOOFD_015,phase application received,2015-01-13 09:07:21+00:00,2015-01-11 23:00:00+00:00,1550894,560781,fase aanvraag ontvangen,01_HOOFD_015,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-12 00:00:00+00:00,,08_AWB45_020_1,retrieve missing data,2015-01-13 12:48:15+00:00,2015-01-11 23:00:00+00:00,1550894,1550894,opvragen ontbrekende gegevens,08_AWB45_020_1,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-12 00:00:00+00:00,,01_HOOFD_065_2,enter senddate procedure confirmation,2015-01-13 09:39:51+00:00,2015-01-12 09:39:51+00:00,1550894,560781,invoeren verzenddatum procedurebevestiging,01_HOOFD_065_2,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
EMPTY,2015-01-12 00:00:00+00:00,,08_AWB45_020_2,enter senddate retrieve missing data,2015-01-13 12:48:48+00:00,2015-01-12 23:00:00+00:00,1550894,1550894,invoeren verzenddatum opvragen ontbrekende gegevens,08_AWB45_020_2,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
20-1-2015 0:00:00,2015-01-23 00:00:00+00:00,,08_AWB45_040,enter receipt of additional data,2015-01-26 08:32:39+00:00,2015-01-19 23:00:00+00:00,1550894,1550894,registreren ontvangst aanvullende gegevens,08_AWB45_040,complete,11004833,1550894,2015-02-12 23:00:00+00:00,O,Handelen in strijd met regels RO,210.75,Beschikking verzonden,557669,2015-01-08 23:00:00+00:00,False,11004839.0,Termijn bezwaar en beroep 1,,,,,
